lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName,nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_146136,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1053.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1053.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1910,1910,,"Papier- und Blechdruckindustrie, Wien",,Druck,0,0,Wien,NÄHRKAFFEE DREIHERZ; DEGENS NÄHRMITTELFABRIK EGGENBURG,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/1053,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_146136,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/1053]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']",[],[]
gnd2012512-4/lido/tms_146137,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1054.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1054.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1910,1910,,"Papier- und Blechdruckindustrie, Wien",,Druck,0,0,Wien,Lebende Zielscheiben,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/1054,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_146137,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/1054]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['M.l. ""Igo / Pötsch"" (im Druck)']",[]
gnd2012512-4/lido/tms_146138,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1055.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1055.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1910,1910,,"Papier- und Blechdruckindustrie, Wien",,Druck,0,0,Wien,Nur Dr. Oetker's Backpulver,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/1055,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_146138,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/1055]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['l.u. ""IGO / PÖTSCH / WIEN"" (im Druck)']",[]
gnd2012512-4/lido/tms_147118,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1644.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1644.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1910,1910,,"Jacob Weiner, Wien",,Druck,1864,1940,Wien,"Richters Anker Steinbaukasten; F. A. Richter & Co. Wien, I. Operngasse 16",,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/1644,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_147118,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/1644]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']",[],[]
gnd2012512-4/lido/tms_147274,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1712.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1712.jpg,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren); Holzschnitt; Holzschnitt (Druckverfahren),,1895,1905,,"Höfel, Blasius",,Druck,1792-05-27,1863-09-17,Wien,Realitätenlotterie eines Hauses in Kahlenbergerdörfl,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/1712,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_147274,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/1712]&showtype=record'],Carrier production,"['Farbholzschnitt', 'Farbholzschnitt']",[],[]
gnd2012512-4/lido/tms_147275,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1713_2.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1713_2.jpg; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1713.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1713.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren),,1895,1905,,Anonym,,Künstler_in,0,0,Wien,Kathreiner Kneipp-Malz-Kaffee (unterer Teil),,https://creativecommons.org/publicdomain/mark/1.0/; https://creativecommons.org/publicdomain/mark/1.0/,DG2003/1713/2,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_147275,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/1713/2]&showtype=record'],Expression Creation,['Farblithographie'],[],[]
gnd2012512-4/lido/tms_147276,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1714.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1714.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren),,1895,1905,,Anonym,,Künstler_in,0,0,Wien,Weg zum Wohlbehagen; Kathreiners Kneipp Malzkaffee,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/1714,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_147276,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/1714]&showtype=record'],Expression Creation,['Farblithographie'],[],[]
gnd2012512-4/lido/tms_147278,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1716.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_1716.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1900,1900,,Verlag von Kathreiner's Malz-Kaffee Fabrik in Wien,,Druck,0,0,Wien,Kathreiner's KNEIPP-MALZ-KAFFEE. Mir schmeckt er am besten!,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/1716,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_147278,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/1716]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']",[],[]
gnd2012512-4/lido/tms_148128,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2281.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2281.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren),,1901,1901,,"Sallwürk, Sigmund von",,Künstler_in,1874,1944,Wien,KUNSTGEWERBLICHE AUSSTELLUNG FÜR BEKLEIDUNG; LEIPZIG 1901,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2281,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148128,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2281]&showtype=record'],Expression Creation,['Farblithographie'],"['r.o. ""S. v. Sallwürk."" (im Druck)']",[]
gnd2012512-4/lido/tms_148201,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2339.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2339.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1895,1905,,"Dr. C. Wolf und Sohn, München",,Druck,0,0,Wien,INTERNATIONALE KUNSTAUSSTELLUNG DES VEREINS BILDENDER KÜNSTLER MÜNCHENS (SECESSION); KGL. KUNSTAUSSTELLUNGSGEBÄUDE,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2339,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148201,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2339]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['r.o. ""FRANZ / STUCK"" (im Druck)']",[]
gnd2012512-4/lido/tms_148209,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2342.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2342.jpg,Druckgraphik; Druckgraphik,,,1897,1897,,E. Mühlthaler's K. Hof-Buchdruckerei München,,Druck,0,0,Wien,MÜNCHEN 1897; VII. INTERNATIONALE KUNSTAUSSTELLUNG IM K. GLASPALASTE VERANSTALTET VON DER MÜNCHNER KÜNSTLERGENOSSENSCHAFT IM VEREIN MIT DER SECESSION,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2342,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148209,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2342]&showtype=record'],Carrier production,"['Autotypie', 'Autotypie']","['M.r. ""FRANZ / STUCK"" (im Druck)', 'l.u. ""Druck von E. Mühlthaler\'s kgl. Hof-Buchdruckerei in München."" (im Druck); r.u. ""MEISENBACH RIFFARTH & Co"" (im Druck)']",[]
gnd2012512-4/lido/tms_148210,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2343.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2343.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1911,1911,,"Reichhold & Lang, Lith. Kunstanstalt G.m.b.H., München",,Druck,0,0,Wien,Oberwiesenthal; Sächs. Erzgebirge; Sporthotel,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2343,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148210,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2343]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['l.u. ""SUCHODOLSKI / 11 MÜNCHEN"" (im Druck)']",[]
gnd2012512-4/lido/tms_148211,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2344.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2344.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1896,1896,,"Otto von Holten, Berlin",,Druck,0,0,Wien,BERLINER GEWERBEAUSSTELLUNG 1896,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2344,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148211,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2344]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['r.u. ""L. Sütterlin"" (im Druck)']",[]
gnd2012512-4/lido/tms_148212,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2345.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2345.jpg,Druckgraphik; Druckgraphik,,,1909,1909,,"G. Hafner, München",,Druck,0,0,Wien,Paul Braun's Marionetten-Theater Münchner Künstler; Bastien und Bastienne; Komische Oper von W. A. Mozart; Vorher: Kasperl als Prinz; Lustige Komödie in 3 Akten von Franz Graf von Pocci; 1909,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2345,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148212,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2345]&showtype=record'],Carrier production,"['Holzschnitt; Buchdruck', 'Holzschnitt; Buchdruck']",[],[]
gnd2012512-4/lido/tms_148213,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2346.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2346.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1906,1906,,"Graphische Kunstanstalt Hubert Köhler, München",,Druck,0,0,Wien,Hans Sachs Theater; Bayr. Jubiläums-Landes-Ausstellung Nürnberg 1906; Marionettenspiele Münchn. Künstler,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2346,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148213,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2346]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['M.r. ""IGNATIUS / TASCHNER"" (im Druck)']",[]
gnd2012512-4/lido/tms_148217,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2350.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2350.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren),,1902,1902,,Georg Tippel,,Künstler_in,1875,1917,Wien,"SOEBEN ERSCHIEN ""DAS CÖLIBAT"" VON FERDINAND HEIGL; HUGO BERGMÜHLER VERLAG BERLIN",,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2350,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148217,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2350]&showtype=record'],Expression Creation,['Farblithographie'],"['M.r. ""TIPPEL BERLIN / 1902"" (im Druck)']",[]
gnd2012512-4/lido/tms_148224,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2353.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2353.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1897,1897,,"Kunstanstalt Wilhelm Hoffmann A.G., Dresden",,Druck,0,0,Wien,KLEINE'SCHE DECKE,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2353,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148224,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2353]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['r.u. ""HANS UNGER / 97."" (im Druck)']",[]
gnd2012512-4/lido/tms_148225,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2351.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2351.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1911,1911,,"Hof- Buch- u. Steindruckerei H. Hohmann, Darmstadt",,Druck,0,0,Wien,KUNSTAUSSTELLUNG DARMSTADT 1911,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2351,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148225,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2351]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['r.o. ""OTTO UBBELOHDE"" (im Druck)']",[]
gnd2012512-4/lido/tms_148226,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2352.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2352.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1910,1910,,"Dr. C. Wolf und Sohn, München",,Druck,0,0,Wien,ALFRED BOETTNER; THEATINERSTR. 20; CAVIAR AUSTERN HUMMER KREBSE FOGAS; FRÜHSTÜCKSSTUBE,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2352,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148226,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2352]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['M.r. ""CARL / ULLRICH / 1910"" (im Druck)']",[]
gnd2012512-4/lido/tms_148227,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2354.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2354.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1903,1903,,"Kunstanstalt Wilhelm Hoffmann A.G., Dresden",,Druck,0,0,Wien,SÄCHS. KUNST-AUSSTELLUNG; DRESDEN 1903,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2354,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148227,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2354]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']","['M.r. ""HANS UNGER"" (im Druck)']",[]
gnd2012512-4/lido/tms_148228,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2355.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG2003_2355.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren),,1895,1905,,"Unger, Hans",,Künstler_in,1872-08-26,1936-08-13,Wien,WEIHNACHTSAUSSTELLUNG P. H. BEYER UND SOHN,,https://creativecommons.org/publicdomain/mark/1.0/,DG2003/2355,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_148228,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG2003/2355]&showtype=record'],Expression Creation,['Farblithographie'],"['M.r. ""HANS UNGER"" (im Druck)']",[]
gnd2012512-4/lido/tms_151090,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1914_689.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1914_689.jpg,Druckgraphik; Druckgraphik,,,1914,1914,,Anonym,,Künstler_in,0,0,Wien,EVA,,https://creativecommons.org/publicdomain/mark/1.0/,DG1914/689,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_151090,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1914/689]&showtype=record'],Expression Creation,['Flachdruck'],[],[]
gnd2012512-4/lido/tms_151226,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DGNF5453.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DGNF5453.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1899,1899,,"Weiner's Limited, London",,Druck,0,0,Wien,MOORE & BURGESS MINSTRELS; ST. JAMES'S HALL,,https://creativecommons.org/publicdomain/mark/1.0/,DGNF5453,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_151226,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DGNF5453]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']",[],[]
gnd2012512-4/lido/tms_151230,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DGNF5482.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DGNF5482.jpg,Druckgraphik; Druckgraphik,Farblithographie; Farblithographie (Druckverfahren); Farblithographie; Farblithographie (Druckverfahren),,1899,1899,,"Weiner's Limited, London",,Druck,0,0,Wien,Alice LEAMAR,,https://creativecommons.org/publicdomain/mark/1.0/,DGNF5482,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_151230,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DGNF5482]&showtype=record'],Carrier production,"['Farblithographie', 'Farblithographie']",[],[]
